muni,Muni Zoned %_single_family,TRACT CODE,Cleaned Tract Code,Block Group of parcel_data_aggregated_by_block_group,N,percent_sf_residences,EJ,EJ_pop,Ej Crit De,recoded_ej_criteria,CITY
Everett,0,342402,342402,2,231,36.8,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342402,342402,2,231,36.8,Yes,EJ Population,Minority,Minority,Somerville
Everett,0,342402,342402,3,146,30.6,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Everett
,,342402,342402,4,35,0.0,No,Not an EJ Population,,N/A,Everett
Everett,0,342501,342501,1,368,35.1,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Everett
Everett,0,342501,342501,1,368,35.1,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Everett,0,342501,342501,2,380,29.9,Yes,EJ Population,Minority and income,Minority and income,Chelsea
Everett,0,342501,342501,2,380,29.9,Yes,EJ Population,Minority and income,Minority and income,Everett
Everett,0,342502,342502,1,282,44.2,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Everett
Everett,0,342502,342502,1,282,44.2,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Revere
Everett,0,342502,342502,2,189,23.6,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342600,342600,1,181,24.4,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342600,342600,1,181,24.4,Yes,EJ Population,Minority,Minority,Revere
Everett,0,342600,342600,2,159,17.6,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Everett
Everett,0,342600,342600,3,322,23.8,Yes,EJ Population,Minority,Minority,Everett
Somerville,0,350105,350105,1,254,12.4,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350107,350107,1,248,2.2,Yes,EJ Population,Minority,Minority,Medford
Somerville,0,350107,350107,1,248,2.2,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350108,350108,1,238,44.0,Yes,EJ Population,Minority and income,Minority and income,Somerville
Somerville,0,350108,350108,2,156,18.6,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350109,350109,1,235,15.1,Yes,EJ Population,Minority,Minority,Medford
Somerville,0,350109,350109,1,235,15.1,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350201,350201,1,108,38.9,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350201,350201,2,227,30.3,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350201,350201,3,132,19.4,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350202,350202,1,209,32.4,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350202,350202,2,248,28.3,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350202,350202,3,139,21.2,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350300,350300,1,179,43.2,Yes,EJ Population,Minority,Minority,Medford
Somerville,0,350300,350300,1,179,43.2,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350300,350300,2,115,35.3,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350300,350300,3,199,39.9,Yes,EJ Population,Minority,Minority,Medford
Somerville,0,350300,350300,3,199,39.9,Yes,EJ Population,Minority,Minority,Somerville
,,350400,350400,1,183,2.6,No,Not an EJ Population,,N/A,Medford
,,350400,350400,1,183,2.6,No,Not an EJ Population,,N/A,Somerville
,,350400,350400,2,280,8.8,No,Not an EJ Population,,N/A,Somerville
,,350400,350400,3,207,22.5,No,Not an EJ Population,,N/A,Somerville
,,350400,350400,4,298,26.2,No,Not an EJ Population,,N/A,Somerville
,,350400,350400,5,159,6.7,No,Not an EJ Population,,N/A,Somerville
,,350500,350500,1,168,39.2,No,Not an EJ Population,,N/A,Somerville
,,350500,350500,2,195,24.0,No,Not an EJ Population,,N/A,Somerville
Somerville,0,350600,350600,2,185,11.4,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350600,350600,3,143,16.8,Yes,EJ Population,Minority,Minority,Somerville
,,350600,350600,4,231,3.8,No,Not an EJ Population,,N/A,Somerville
,,350701,350701,1,201,5.6,No,Not an EJ Population,,N/A,Somerville
,,350701,350701,2,216,8.8,No,Not an EJ Population,,N/A,Somerville
,,350701,350701,3,160,16.9,No,Not an EJ Population,,N/A,Cambridge
,,350701,350701,3,160,16.9,No,Not an EJ Population,,N/A,Somerville
Somerville,0,350702,350702,1,197,2.5,Yes,EJ Population,Minority,Minority,Medford
Somerville,0,350702,350702,1,197,2.5,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350702,350702,2,57,2.6,Yes,EJ Population,Minority and income,Minority and income,Cambridge
Somerville,0,350702,350702,2,57,2.6,Yes,EJ Population,Minority and income,Minority and income,Somerville
Somerville,0,350702,350702,3,105,5.6,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Cambridge
Somerville,0,350702,350702,3,105,5.6,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Medford
Somerville,0,350702,350702,3,105,5.6,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Somerville
Somerville,0,350800,350800,1,241,26.2,Yes,EJ Population,Minority,Minority,Cambridge
Somerville,0,350800,350800,1,241,26.2,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350800,350800,2,171,22.5,Yes,EJ Population,Minority,Minority,Cambridge
Somerville,0,350800,350800,2,171,22.5,Yes,EJ Population,Minority,Minority,Somerville
,,350900,350900,1,94,8.5,No,Not an EJ Population,,N/A,Somerville
,,350900,350900,2,223,20.3,No,Not an EJ Population,,N/A,Somerville
,,350900,350900,3,232,39.5,No,Not an EJ Population,,N/A,Cambridge
,,350900,350900,3,232,39.5,No,Not an EJ Population,,N/A,Somerville
Somerville,0,351001,351001,1,153,12.7,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351001,351001,2,112,11.9,Yes,EJ Population,Minority,Minority,Cambridge
Somerville,0,351001,351001,2,112,11.9,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351001,351001,3,314,23.2,Yes,EJ Population,Minority,Minority,Somerville
,,351002,351002,1,172,26.5,No,Not an EJ Population,,N/A,Somerville
,,351002,351002,2,129,9.5,No,Not an EJ Population,,N/A,Somerville
,,351002,351002,3,165,37.0,No,Not an EJ Population,,N/A,Somerville
Somerville,0,351101,351101,1,174,30.3,Yes,EJ Population,Minority,Minority,Cambridge
Somerville,0,351101,351101,1,174,30.3,Yes,EJ Population,Minority,Minority,Somerville
,,351101,351101,2,186,38.0,No,Not an EJ Population,,N/A,Somerville
Somerville,0,351101,351101,3,244,35.5,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351102,351102,1,116,30.2,Yes,EJ Population,Minority,Minority,Somerville
,,351102,351102,2,193,27.2,No,Not an EJ Population,,N/A,Somerville
Somerville,0,351203,351203,1,169,5.2,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351203,351203,2,189,32.5,Yes,EJ Population,Minority,Minority,Somerville
,,351203,351203,3,198,30.2,No,Not an EJ Population,,N/A,Cambridge
,,351203,351203,3,198,30.2,No,Not an EJ Population,,N/A,Somerville
Somerville,0,351203,351203,4,134,7.1,Yes,EJ Population,Minority,Minority,Cambridge
Somerville,0,351203,351203,4,134,7.1,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351204,351204,1,213,30.8,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351204,351204,2,283,11.2,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351204,351204,3,196,33.8,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351300,351300,1,257,23.9,Yes,EJ Population,Minority,Minority,Revere
Somerville,0,351300,351300,1,257,23.9,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351300,351300,2,180,23.6,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351300,351300,3,152,23.0,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351403,351403,1,94,27.4,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Somerville
Somerville,0,351403,351403,2,146,28.0,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351403,351403,3,53,17.5,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351403,351403,4,147,25.0,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351403,351403,5,52,6.4,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Somerville
Somerville,0,351404,351404,1,170,27.0,Yes,EJ Population,Minority,Minority,Revere
Somerville,0,351404,351404,1,170,27.0,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351404,351404,2,163,32.4,Yes,EJ Population,Minority and income,Minority and income,Somerville
Somerville,0,351404,351404,3,150,24.6,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351404,351404,4,115,42.3,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351500,351500,2,124,14.1,Yes,EJ Population,Minority,Minority,Cambridge
Somerville,0,351500,351500,2,124,14.1,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351500,351500,3,138,9.7,Yes,EJ Population,Minority,Minority,Somerville
Cambridge,0,352101,352101,2,5,0.0,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352101,352101,3,8,0.0,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352102,352102,1,41,23.1,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352102,352102,2,280,30.2,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352200,352200,1,254,29.9,Yes,EJ Population,Minority,Minority,Boston
Cambridge,0,352200,352200,1,254,29.9,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352300,352300,1,310,29.7,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352300,352300,2,66,31.0,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352300,352300,3,24,33.3,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352400,352400,1,94,38.9,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352500,352500,1,223,28.5,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352500,352500,2,213,17.1,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352500,352500,2,213,17.1,Yes,EJ Population,Minority,Minority,Somerville
Cambridge,0,352600,352600,1,207,54.8,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352600,352600,2,196,4.6,Yes,EJ Population,Minority,Minority,Boston
Cambridge,0,352600,352600,2,196,4.6,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352700,352700,1,129,15.3,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352700,352700,1,129,15.3,Yes,EJ Population,Minority,Minority,Somerville
Cambridge,0,352700,352700,2,156,17.5,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Boston
Cambridge,0,352700,352700,2,156,17.5,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Cambridge
Cambridge,0,352700,352700,2,156,17.5,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Somerville
Cambridge,0,352800,352800,1,254,28.4,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352900,352900,1,209,33.5,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,352900,352900,1,209,33.5,Yes,EJ Population,Minority,Minority,Somerville
Cambridge,0,352900,352900,2,228,13.6,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353000,353000,1,206,23.2,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353000,353000,1,206,23.2,Yes,EJ Population,Minority,Minority,Somerville
Cambridge,0,353000,353000,2,100,30.3,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353000,353000,2,100,30.3,Yes,EJ Population,Minority,Minority,Somerville
Cambridge,0,353101,353101,1,172,12.8,Yes,EJ Population,Minority,Minority,Boston
Cambridge,0,353101,353101,1,172,12.8,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353101,353101,1,172,12.8,Yes,EJ Population,Minority,Minority,Somerville
Cambridge,0,353101,353101,2,155,17.1,Yes,EJ Population,Minority,Minority,Boston
Cambridge,0,353101,353101,2,155,17.1,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353102,353102,1,25,0.0,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353102,353102,2,22,0.0,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353200,353200,1,207,16.6,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353200,353200,2,83,35.0,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353200,353200,3,152,26.6,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353200,353200,4,54,16.7,Yes,EJ Population,Minority,Minority,Boston
Cambridge,0,353200,353200,4,54,16.7,Yes,EJ Population,Minority,Minority,Brookline
Cambridge,0,353200,353200,4,54,16.7,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353300,353300,1,183,37.6,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353300,353300,2,220,23.7,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353300,353300,3,171,18.2,Yes,EJ Population,Minority,Minority,Brookline
Cambridge,0,353300,353300,3,171,18.2,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353600,353600,1,377,46.1,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353600,353600,1,377,46.1,Yes,EJ Population,Minority,Minority,Somerville
Cambridge,0,353600,353600,2,53,22.7,Yes,EJ Population,Minority and income,Minority and income,Cambridge
Cambridge,0,353600,353600,3,191,33.8,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353600,353600,3,191,33.8,Yes,EJ Population,Minority,Minority,Somerville
,,353700,353700,1,174,23.1,No,Not an EJ Population,,N/A,Cambridge
Cambridge,0,353700,353700,2,168,43.5,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353700,353700,4,41,0.0,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Cambridge
Cambridge,0,353700,353700,5,43,19.0,Yes,EJ Population,Minority and income,Minority and income,Cambridge
Cambridge,0,353800,353800,1,78,14.3,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353800,353800,2,97,43.8,Yes,EJ Population,Minority and income,Minority and income,Cambridge
Cambridge,0,353800,353800,3,74,8.2,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353800,353800,4,57,28.6,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353900,353900,1,111,20.5,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353900,353900,1,111,20.5,Yes,EJ Population,Minority,Minority,Watertown
Cambridge,0,353900,353900,2,58,17.6,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,353900,353900,3,37,50.0,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354000,354000,1,197,45.7,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354000,354000,2,120,64.0,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354000,354000,3,41,58.8,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354100,354100,1,154,48.4,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354100,354100,2,263,74.9,Yes,EJ Population,Minority,Minority,Cambridge
,,354200,354200,1,400,63.9,No,Not an EJ Population,,N/A,Cambridge
,,354200,354200,2,288,81.4,No,Not an EJ Population,,N/A,Cambridge
,,354200,354200,2,288,81.4,No,Not an EJ Population,,N/A,Watertown
,,354200,354200,3,222,71.9,No,Not an EJ Population,,N/A,Cambridge
Cambridge,0,354300,354300,1,87,26.3,Yes,EJ Population,Minority,Minority,Belmont
Cambridge,0,354300,354300,1,87,26.3,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354300,354300,2,148,17.9,Yes,EJ Population,Minority,Minority,Cambridge
,,354300,354300,3,283,39.2,No,Not an EJ Population,,N/A,Belmont
,,354300,354300,3,283,39.2,No,Not an EJ Population,,N/A,Cambridge
,,354300,354300,3,283,39.2,No,Not an EJ Population,,N/A,Watertown
,,354400,354400,1,199,28.2,No,Not an EJ Population,,N/A,Cambridge
Cambridge,0,354400,354400,2,196,23.4,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354500,354500,1,118,52.6,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354500,354500,2,201,75.3,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354601,354601,2,217,60.4,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354602,354602,1,58,20.4,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354602,354602,2,238,39.1,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354602,354602,3,257,40.3,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354700,354700,1,212,29.8,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354700,354700,2,209,30.6,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354700,354700,2,209,30.6,Yes,EJ Population,Minority,Minority,Somerville
Cambridge,0,354800,354800,1,200,21.8,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354800,354800,2,216,45.2,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354901,354901,1,13,0.0,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354901,354901,2,11,0.0,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354902,354902,1,254,46.1,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354902,354902,2,272,46.5,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,354902,354902,3,14,22.2,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Cambridge
Cambridge,0,354902,354902,4,25,38.9,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Cambridge
Cambridge,0,355000,355000,1,161,30.9,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,355000,355000,1,161,30.9,Yes,EJ Population,Minority,Minority,Somerville
Cambridge,0,355000,355000,2,212,20.9,Yes,EJ Population,Minority,Minority,Arlington
Cambridge,0,355000,355000,2,212,20.9,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,355000,355000,2,212,20.9,Yes,EJ Population,Minority,Minority,Medford
Cambridge,0,355000,355000,2,212,20.9,Yes,EJ Population,Minority,Minority,Somerville
Cambridge,0,355000,355000,3,152,42.7,Yes,EJ Population,Minority,Minority,Cambridge
Cambridge,0,355000,355000,3,152,42.7,Yes,EJ Population,Minority,Minority,Somerville
,,356100,356100,1,173,1.2,No,Not an EJ Population,,N/A,Arlington
,,356100,356100,1,173,1.2,No,Not an EJ Population,,N/A,Belmont
,,356100,356100,2,341,10.7,No,Not an EJ Population,,N/A,Arlington
Arlington,66.83652562,356100,356100,3,234,29.1,Yes,EJ Population,Minority,Minority,Arlington
Arlington,66.83652562,356100,356100,3,234,29.1,Yes,EJ Population,Minority,Minority,Belmont
Arlington,66.83652562,356300,356300,1,186,79.7,Yes,EJ Population,Minority,Minority,Arlington
Arlington,66.83652562,356300,356300,2,192,61.5,Yes,EJ Population,Minority,Minority,Arlington
,,356300,356300,3,171,17.0,No,Not an EJ Population,,N/A,Arlington
,,356300,356300,4,160,13.0,No,Not an EJ Population,,N/A,Arlington
Arlington,66.83652562,356300,356300,5,207,26.6,Yes,EJ Population,Minority,Minority,Arlington
Arlington,66.83652562,356300,356300,6,147,14.6,Yes,EJ Population,Minority,Minority,Arlington
,,356400,356400,1,229,92.1,No,Not an EJ Population,,N/A,Arlington
,,356400,356400,2,273,42.7,No,Not an EJ Population,,N/A,Arlington
,,356400,356400,3,347,97.1,No,Not an EJ Population,,N/A,Arlington
,,356400,356400,4,235,99.6,No,Not an EJ Population,,N/A,Arlington
,,356400,356400,5,280,100.0,No,Not an EJ Population,,N/A,Arlington
,,356400,356400,5,280,100.0,No,Not an EJ Population,,N/A,Winchester
,,356400,356400,6,450,99.3,No,Not an EJ Population,,N/A,Arlington
Arlington,66.83652562,356400,356400,7,291,94.8,Yes,EJ Population,Minority,Minority,Arlington
Arlington,66.83652562,356400,356400,8,411,92.7,Yes,EJ Population,Minority,Minority,Arlington
,,356500,356500,1,329,98.5,No,Not an EJ Population,,N/A,Arlington
,,356500,356500,1,329,98.5,No,Not an EJ Population,,N/A,Lexington
,,356500,356500,1,329,98.5,No,Not an EJ Population,,N/A,Winchester
Arlington,66.83652562,356500,356500,2,371,78.9,Yes,EJ Population,Minority,Minority,Arlington
Arlington,66.83652562,356500,356500,3,413,68.0,Yes,EJ Population,Minority,Minority,Arlington
Arlington,66.83652562,356500,356500,3,413,68.0,Yes,EJ Population,Minority,Minority,Lexington
,,356500,356500,4,242,73.0,No,Not an EJ Population,,N/A,Arlington
,,356500,356500,5,443,90.3,No,Not an EJ Population,,N/A,Arlington
,,356500,356500,5,443,90.3,No,Not an EJ Population,,N/A,Lexington
Arlington,66.83652562,356500,356500,6,354,100.0,Yes,EJ Population,Minority,Minority,Arlington
,,356601,356601,1,378,87.9,No,Not an EJ Population,,N/A,Arlington
,,356601,356601,2,265,100.0,No,Not an EJ Population,,N/A,Arlington
,,356601,356601,3,254,87.2,No,Not an EJ Population,,N/A,Arlington
Arlington,66.83652562,356601,356601,4,149,57.6,Yes,EJ Population,Minority,Minority,Arlington
Arlington,66.83652562,356601,356601,5,248,75.8,Yes,EJ Population,Minority,Minority,Arlington
Arlington,66.83652562,356602,356602,1,377,51.3,Yes,EJ Population,Minority,Minority,Arlington
,,356602,356602,2,287,97.6,No,Not an EJ Population,,N/A,Arlington
,,356602,356602,3,289,95.5,No,Not an EJ Population,,N/A,Arlington
,,356602,356602,4,267,75.6,No,Not an EJ Population,,N/A,Arlington
,,356701,356701,1,322,19.0,No,Not an EJ Population,,N/A,Arlington
,,356701,356701,2,220,5.8,No,Not an EJ Population,,N/A,Arlington
Arlington,66.83652562,356701,356701,3,215,17.7,Yes,EJ Population,Minority,Minority,Arlington
Arlington,66.83652562,356701,356701,4,142,59.0,Yes,EJ Population,Minority,Minority,Arlington
,,356701,356701,5,133,18.9,No,Not an EJ Population,,N/A,Arlington
,,356701,356701,6,138,22.6,No,Not an EJ Population,,N/A,Arlington
Arlington,66.83652562,356703,356703,1,262,48.6,Yes,EJ Population,Minority,Minority,Arlington
,,356703,356703,2,299,96.6,No,Not an EJ Population,,N/A,Arlington
,,356703,356703,3,263,95.8,No,Not an EJ Population,,N/A,Arlington
,,356704,356704,1,296,38.5,No,Not an EJ Population,,N/A,Arlington
,,356704,356704,2,342,95.6,No,Not an EJ Population,,N/A,Arlington
,,356704,356704,3,228,62.6,No,Not an EJ Population,,N/A,Arlington
Arlington,66.83652562,356704,356704,4,115,24.7,Yes,EJ Population,Minority,Minority,Arlington
,,357100,357100,1,337,99.4,No,Not an EJ Population,,N/A,Belmont
Belmont,75.01661803,357100,357100,2,300,91.1,Yes,EJ Population,Minority,Minority,Belmont
,,357100,357100,3,357,96.0,No,Not an EJ Population,,N/A,Arlington
,,357100,357100,3,357,96.0,No,Not an EJ Population,,N/A,Belmont
,,357100,357100,4,356,94.0,No,Not an EJ Population,,N/A,Arlington
,,357100,357100,4,356,94.0,No,Not an EJ Population,,N/A,Belmont
,,357100,357100,4,356,94.0,No,Not an EJ Population,,N/A,Watertown
,,357200,357200,1,598,77.4,No,Not an EJ Population,,N/A,Belmont
,,357200,357200,1,598,77.4,No,Not an EJ Population,,N/A,Cambridge
,,357200,357200,2,456,97.0,No,Not an EJ Population,,N/A,Belmont
,,357300,357300,1,287,76.1,No,Not an EJ Population,,N/A,Belmont
,,357300,357300,2,245,4.2,No,Not an EJ Population,,N/A,Belmont
,,357300,357300,2,245,4.2,No,Not an EJ Population,,N/A,Cambridge
,,357300,357300,2,245,4.2,No,Not an EJ Population,,N/A,Watertown
,,357300,357300,3,253,11.9,No,Not an EJ Population,,N/A,Belmont
,,357300,357300,3,253,11.9,No,Not an EJ Population,,N/A,Cambridge
,,357300,357300,3,253,11.9,No,Not an EJ Population,,N/A,Watertown
,,357400,357400,1,242,70.6,No,Not an EJ Population,,N/A,Belmont
,,357400,357400,1,242,70.6,No,Not an EJ Population,,N/A,Watertown
,,357400,357400,2,216,62.1,No,Not an EJ Population,,N/A,Belmont
,,357400,357400,3,262,62.3,No,Not an EJ Population,,N/A,Belmont
,,357500,357500,1,172,43.9,No,Not an EJ Population,,N/A,Belmont
,,357500,357500,1,172,43.9,No,Not an EJ Population,,N/A,Cambridge
,,357500,357500,2,165,33.1,No,Not an EJ Population,,N/A,Belmont
,,357500,357500,3,236,53.2,No,Not an EJ Population,,N/A,Belmont
,,357600,357600,1,239,18.1,No,Not an EJ Population,,N/A,Belmont
,,357600,357600,2,344,26.0,No,Not an EJ Population,,N/A,Belmont
,,357700,357700,1,254,98.6,No,Not an EJ Population,,N/A,Belmont
,,357700,357700,2,144,27.0,No,Not an EJ Population,,N/A,Belmont
Belmont,75.01661803,357700,357700,3,266,26.1,Yes,EJ Population,Minority,Minority,Belmont
Belmont,75.01661803,357700,357700,3,266,26.1,Yes,EJ Population,Minority,Minority,Waltham
,,357700,357700,4,243,8.7,No,Not an EJ Population,,N/A,Belmont
,,357800,357800,1,330,100.0,No,Not an EJ Population,,N/A,Belmont
,,357800,357800,2,291,76.8,No,Not an EJ Population,,N/A,Belmont
,,357800,357800,3,449,97.7,No,Not an EJ Population,,N/A,Belmont
Belmont,75.01661803,357800,357800,4,230,66.5,Yes,EJ Population,Minority,Minority,Belmont
,,358100,358100,1,339,95.5,No,Not an EJ Population,,N/A,Lexington
,,358100,358100,2,469,88.1,No,Not an EJ Population,,N/A,Arlington
,,358100,358100,2,469,88.1,No,Not an EJ Population,,N/A,Lexington
,,358100,358100,3,544,98.1,No,Not an EJ Population,,N/A,Lexington
Lexington,0,358100,358100,4,313,96.4,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358300,358300,1,234,98.6,Yes,EJ Population,Minority,Minority,Arlington
Lexington,0,358300,358300,1,234,98.6,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358300,358300,2,647,99.5,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358300,358300,3,243,97.0,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358300,358300,4,164,95.9,Yes,EJ Population,Minority,Minority,Belmont
Lexington,0,358300,358300,4,164,95.9,Yes,EJ Population,Minority,Minority,Lexington
,,358400,358400,1,323,93.2,No,Not an EJ Population,,N/A,Lexington
,,358400,358400,2,389,99.5,No,Not an EJ Population,,N/A,Lexington
Lexington,0,358400,358400,3,544,98.9,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358400,358400,4,379,100.0,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358400,358400,4,379,100.0,Yes,EJ Population,Minority,Minority,Lincoln
Lexington,0,358500,358500,1,743,98.3,Yes,EJ Population,Minority,Minority,Burlington
Lexington,0,358500,358500,1,743,98.3,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358500,358500,2,244,97.0,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358500,358500,3,582,97.9,Yes,EJ Population,Minority,Minority,Arlington
Lexington,0,358500,358500,3,582,97.9,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358600,358600,1,402,99.5,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358600,358600,2,232,96.6,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358600,358600,3,309,94.1,Yes,EJ Population,Minority,Minority,Bedford
Lexington,0,358600,358600,3,309,94.1,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358600,358600,4,264,97.6,Yes,EJ Population,Minority,Minority,Lexington
Lexington,0,358600,358600,5,454,99.6,Yes,EJ Population,Minority,Minority,Lexington
