muni,Muni Zoned %_single_family,TRACT CODE,Cleaned Tract Code,Block Group of parcel_data_aggregated_by_block_group,N,percent_sf_residences,EJ,EJ_pop,Ej Crit De,recoded_ej_criteria,CITY
,,337202,337202,4,227,96.34703196,No,Not an EJ Population,,N/A,Woburn
Stoneham,0,337300,337300,1,248,56.04395604,Yes,EJ Population,Minority,Minority,Stoneham
Stoneham,0,337300,337300,1,248,56.04395604,Yes,EJ Population,Minority,Minority,Woburn
,,337300,337300,2,230,71.34831461,No,Not an EJ Population,,N/A,Stoneham
,,337300,337300,3,390,82.45614035,No,Not an EJ Population,,N/A,Stoneham
,,337300,337300,4,356,80.30769231,No,Not an EJ Population,,N/A,Stoneham
,,337300,337300,5,192,69.66292135,No,Not an EJ Population,,N/A,Stoneham
,,338100,338100,1,515,97.45596869,No,Not an EJ Population,,N/A,Winchester
,,338100,338100,1,515,97.45596869,No,Not an EJ Population,,N/A,Woburn
,,338100,338100,2,479,78.55579869,No,Not an EJ Population,,N/A,Winchester
,,338100,338100,2,479,78.55579869,No,Not an EJ Population,,N/A,Woburn
,,338200,338200,1,288,69.7761194,No,Not an EJ Population,,N/A,Winchester
,,338200,338200,1,288,69.7761194,No,Not an EJ Population,,N/A,Woburn
,,338200,338200,2,80,60.41666667,No,Not an EJ Population,,N/A,Winchester
,,338200,338200,2,80,60.41666667,No,Not an EJ Population,,N/A,Woburn
Winchester,79.89774932,338200,338200,3,531,67.81376518,Yes,EJ Population,Minority,Minority,Winchester
Winchester,79.89774932,338200,338200,3,531,67.81376518,Yes,EJ Population,Minority,Minority,Woburn
,,338300,338300,1,239,94.95798319,No,Not an EJ Population,,N/A,Medford
,,338300,338300,1,239,94.95798319,No,Not an EJ Population,,N/A,Winchester
,,338300,338300,2,325,84.98293515,No,Not an EJ Population,,N/A,Winchester
,,338300,338300,3,352,99.42528736,No,Not an EJ Population,,N/A,Winchester
,,338400,338400,1,499,99.79591837,No,Not an EJ Population,,N/A,Winchester
,,338400,338400,2,410,97.52475248,No,Not an EJ Population,,N/A,Arlington
,,338400,338400,2,410,97.52475248,No,Not an EJ Population,,N/A,Winchester
,,338400,338400,2,410,97.52475248,No,Not an EJ Population,,N/A,Woburn
,,338400,338400,3,493,99.59100205,No,Not an EJ Population,,N/A,Winchester
,,338400,338400,4,488,94.17879418,No,Not an EJ Population,,N/A,Arlington
,,338400,338400,4,488,94.17879418,No,Not an EJ Population,,N/A,Winchester
,,338500,338500,1,496,99.5959596,No,Not an EJ Population,,N/A,Medford
,,338500,338500,1,496,99.5959596,No,Not an EJ Population,,N/A,Winchester
,,338500,338500,2,509,98.41269841,No,Not an EJ Population,,N/A,Medford
,,338500,338500,2,509,98.41269841,No,Not an EJ Population,,N/A,Winchester
,,338500,338500,2,509,98.41269841,No,Not an EJ Population,,N/A,Woburn
,,338500,338500,3,433,91.35514019,No,Not an EJ Population,,N/A,Winchester
,,338500,338500,4,370,64.19753086,No,Not an EJ Population,,N/A,Winchester
Medford,53.14867725,339101,339101,1,222,48.73417722,Yes,EJ Population,Minority,Minority,Medford
,,339101,339101,2,311,98.36065574,No,Not an EJ Population,,N/A,Medford
Medford,53.14867725,339101,339101,3,34,20,Yes,EJ Population,Minority and income,Minority and income,Medford
,,339102,339102,1,252,100,No,Not an EJ Population,,N/A,Medford
,,339102,339102,1,252,100,No,Not an EJ Population,,N/A,Winchester
,,339102,339102,2,476,76.01713062,No,Not an EJ Population,,N/A,Medford
,,339102,339102,3,451,100,No,Not an EJ Population,,N/A,Medford
,,339102,339102,3,451,100,No,Not an EJ Population,,N/A,Winchester
,,339200,339200,1,283,99.64412811,No,Not an EJ Population,,N/A,Medford
,,339200,339200,2,262,89.0625,No,Not an EJ Population,,N/A,Medford
,,339200,339200,3,291,66.17647059,No,Not an EJ Population,,N/A,Medford
,,339200,339200,4,398,85.63968668,No,Not an EJ Population,,N/A,Medford
,,339200,339200,5,308,90.0990099,No,Not an EJ Population,,N/A,Medford
,,339200,339200,6,294,79.3814433,No,Not an EJ Population,,N/A,Medford
Medford,53.14867725,339300,339300,1,142,59.3495935,Yes,EJ Population,Minority and income,Minority and income,Medford
Medford,53.14867725,339300,339300,2,233,54.50236967,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339300,339300,3,332,48.34437086,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339400,339400,1,235,43.04932735,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339400,339400,1,235,43.04932735,Yes,EJ Population,Minority,Minority,Somerville
Medford,53.14867725,339400,339400,2,131,25.42372881,Yes,EJ Population,Minority,Minority,Medford
,,339400,339400,3,169,27.27272727,No,Not an EJ Population,,N/A,Medford
Medford,53.14867725,339400,339400,4,233,17.75700935,Yes,EJ Population,Minority and income,Minority and income,Medford
Medford,53.14867725,339400,339400,4,233,17.75700935,Yes,EJ Population,Minority and income,Minority and income,Somerville
Medford,53.14867725,339500,339500,1,423,59.2689295,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339500,339500,1,423,59.2689295,Yes,EJ Population,Minority,Minority,Somerville
Medford,53.14867725,339500,339500,2,276,41.15044248,Yes,EJ Population,Minority and income,Minority and income,Medford
Medford,53.14867725,339500,339500,3,165,37.90849673,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339500,339500,4,235,72.72727273,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339600,339600,1,199,19.68085106,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339600,339600,2,193,13.55932203,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339600,339600,3,170,5.714285714,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339600,339600,3,170,5.714285714,Yes,EJ Population,Minority,Minority,Somerville
,,339600,339600,4,181,22.94117647,No,Not an EJ Population,,N/A,Medford
Medford,53.14867725,339600,339600,5,193,37.70491803,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339600,339600,5,193,37.70491803,Yes,EJ Population,Minority,Minority,Somerville
Medford,53.14867725,339600,339600,6,151,18.38235294,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339700,339700,1,181,26.57342657,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339700,339700,2,284,35.36121673,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339700,339700,3,192,6.790123457,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339700,339700,4,188,18.01242236,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339802,339802,1,318,75.61983471,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339802,339802,2,159,52.5974026,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339802,339802,3,183,68.36158192,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339802,339802,4,112,44.04761905,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339803,339803,2,52,9.302325581,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339804,339804,1,152,28.96551724,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339804,339804,2,136,22.68907563,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339804,339804,3,211,28.14070352,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339900,339900,1,344,30.06134969,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339900,339900,2,233,59.36073059,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339900,339900,3,235,17.27272727,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339900,339900,4,135,47.86324786,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,339900,339900,5,244,60,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Medford
Medford,53.14867725,340000,340000,1,160,28.57142857,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,340000,340000,2,192,54.3956044,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,340000,340000,3,173,51.31578947,Yes,EJ Population,Minority,Minority,Medford
Medford,53.14867725,340100,340100,1,304,99.66666667,Yes,EJ Population,English isolation,English isolation,Malden
Medford,53.14867725,340100,340100,1,304,99.66666667,Yes,EJ Population,English isolation,English isolation,Medford
,,340100,340100,2,499,97.98387097,No,Not an EJ Population,,N/A,Medford
Medford,53.14867725,340100,340100,3,431,84.28571429,Yes,EJ Population,Minority,Minority,Medford
,,340100,340100,4,341,97.03264095,No,Not an EJ Population,,N/A,Medford
,,340100,340100,5,307,97.67441861,No,Not an EJ Population,,N/A,Medford
,,340100,340100,6,380,97.05093834,No,Not an EJ Population,,N/A,Medford
Malden,0,341101,341101,1,344,51.61290323,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341101,341101,1,344,51.61290323,Yes,EJ Population,Minority,Minority,Melrose
Malden,0,341101,341101,2,197,62.82722513,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341101,341101,2,197,62.82722513,Yes,EJ Population,Minority,Minority,Melrose
Malden,0,341101,341101,3,453,86.6962306,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341101,341101,3,453,86.6962306,Yes,EJ Population,Minority,Minority,Medford
Malden,0,341102,341102,1,80,18.75,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Malden,0,341102,341102,2,381,46.99453552,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341102,341102,2,381,46.99453552,Yes,EJ Population,Minority,Minority,Medford
Malden,0,341102,341102,3,263,77.09923664,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341102,341102,3,263,77.09923664,Yes,EJ Population,Minority,Minority,Medford
Malden,0,341200,341200,1,394,32.13296399,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341200,341200,2,148,36.76470588,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Malden,0,341200,341200,3,187,35.22727273,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341200,341200,4,336,30.9375,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341200,341200,4,336,30.9375,Yes,EJ Population,Minority,Minority,Medford
Malden,0,341200,341200,5,222,31.45539906,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341200,341200,5,222,31.45539906,Yes,EJ Population,Minority,Minority,Medford
Malden,0,341200,341200,5,222,31.45539906,Yes,EJ Population,Minority,Minority,Melrose
Malden,0,341301,341301,1,61,100,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Everett
Malden,0,341301,341301,1,61,100,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Malden
Malden,0,341301,341301,2,35,0,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Everett
Malden,0,341301,341301,2,35,0,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Malden,0,341301,341301,3,78,25.35211268,Yes,EJ Population,Minority and income,Minority and income,Malden
Malden,0,341301,341301,4,122,24.63768116,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Malden,0,341302,341302,1,224,42.43902439,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341302,341302,1,224,42.43902439,Yes,EJ Population,Minority,Minority,Melrose
Malden,0,341302,341302,2,80,62.5,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Malden,0,341302,341302,2,80,62.5,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Melrose
Malden,0,341400,341400,1,191,36.26373626,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Malden,0,341400,341400,2,163,25.30864198,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Malden,0,341400,341400,3,380,48.39572193,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341400,341400,4,247,29.41176471,Yes,EJ Population,Minority,Minority,Everett
Malden,0,341400,341400,4,247,29.41176471,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341400,341400,5,186,83.24324324,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341500,341500,1,144,43.85964912,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341500,341500,2,126,36,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Malden,0,341500,341500,3,188,27.62430939,Yes,EJ Population,Minority,Minority,Everett
Malden,0,341500,341500,3,188,27.62430939,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341500,341500,4,138,37.40458015,Yes,EJ Population,Minority,Minority,Everett
Malden,0,341500,341500,4,138,37.40458015,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341500,341500,5,195,24.02234637,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Malden,0,341600,341600,1,197,82.8125,Yes,EJ Population,Minority,Minority,Everett
Malden,0,341600,341600,1,197,82.8125,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341600,341600,1,197,82.8125,Yes,EJ Population,Minority,Minority,Melrose
Malden,0,341600,341600,2,311,78.50162866,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341600,341600,3,202,59,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341600,341600,4,188,24.04371585,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341600,341600,5,142,37.59398496,Yes,EJ Population,Minority,Minority,Everett
Malden,0,341600,341600,5,142,37.59398496,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341600,341600,6,276,61.76470588,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341700,341700,1,316,78.57142857,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341700,341700,1,316,78.57142857,Yes,EJ Population,Minority,Minority,Melrose
Malden,0,341700,341700,2,307,66.66666667,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341700,341700,3,280,64.66165414,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341700,341700,3,280,64.66165414,Yes,EJ Population,Minority,Minority,Melrose
Malden,0,341700,341700,4,185,62.7027027,Yes,EJ Population,Minority and income,Minority and income,Malden
Malden,0,341700,341700,5,301,64.13793103,Yes,EJ Population,Minority,Minority,Everett
Malden,0,341700,341700,5,301,64.13793103,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341800,341800,1,211,37.94871795,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Malden,0,341800,341800,1,211,37.94871795,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Melrose
Malden,0,341800,341800,2,216,65.26946108,Yes,EJ Population,Minority and income,Minority and income,Malden
Malden,0,341800,341800,3,111,47.6635514,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341800,341800,4,162,37.5,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Everett
Malden,0,341800,341800,4,162,37.5,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Malden
Malden,0,341800,341800,5,208,61.30653266,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Malden
Malden,0,341800,341800,6,114,30.55555556,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Malden
Malden,0,341901,341901,1,184,68.51851852,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341901,341901,2,208,73.60406091,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341903,341903,1,328,85.66978193,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341903,341903,2,228,76.23762376,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341903,341903,2,228,76.23762376,Yes,EJ Population,Minority,Minority,Melrose
Malden,0,341903,341903,3,78,64.38356164,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341904,341904,1,296,67.57679181,Yes,EJ Population,Minority,Minority,Malden
Malden,0,341904,341904,1,296,67.57679181,Yes,EJ Population,Minority,Minority,Revere
Malden,0,341904,341904,2,154,62.96296296,Yes,EJ Population,Minority and income,Minority and income,Malden
Malden,0,341904,341904,3,159,58.66666667,Yes,EJ Population,Minority and income,Minority and income,Malden
Everett,0,342101,342101,1,243,26.76056338,Yes,EJ Population,Minority and income,Minority and income,Chelsea
Everett,0,342101,342101,1,243,26.76056338,Yes,EJ Population,Minority and income,Minority and income,Everett
Everett,0,342101,342101,2,265,66.27906977,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342101,342101,3,190,50.28571429,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Chelsea
Everett,0,342101,342101,3,190,50.28571429,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Everett
Everett,0,342101,342101,3,190,50.28571429,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Revere
Everett,0,342101,342101,4,208,47.02970297,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Everett
Everett,0,342102,342102,1,204,67.83919598,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342102,342102,2,213,51.45631068,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342102,342102,3,183,59.77011494,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342102,342102,3,183,59.77011494,Yes,EJ Population,Minority,Minority,Malden
Everett,0,342102,342102,3,183,59.77011494,Yes,EJ Population,Minority,Minority,Revere
Everett,0,342102,342102,4,90,39.18918919,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342201,342201,1,254,34.69387755,Yes,EJ Population,Minority and income,Minority and income,Everett
Everett,0,342201,342201,2,169,26.08695652,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Everett
Everett,0,342201,342201,2,169,26.08695652,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Revere
Everett,0,342201,342201,3,248,41.92139738,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Everett
Everett,0,342201,342201,3,248,41.92139738,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Everett,0,342201,342201,4,275,54.10447761,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342202,342202,1,362,68.03519062,Yes,EJ Population,Minority and income,Minority and income,Everett
Everett,0,342202,342202,1,362,68.03519062,Yes,EJ Population,Minority and income,Minority and income,Malden
Everett,0,342202,342202,2,218,35.26570048,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342202,342202,2,218,35.26570048,Yes,EJ Population,Minority,Minority,Malden
Everett,0,342202,342202,3,295,54.44839858,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342202,342202,3,295,54.44839858,Yes,EJ Population,Minority,Minority,Malden
Everett,0,342301,342301,1,259,28.06324111,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342301,342301,2,269,29.72972973,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342302,342302,1,324,31.29032258,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342302,342302,1,324,31.29032258,Yes,EJ Population,Minority,Minority,Malden
Everett,0,342302,342302,2,120,22.22222222,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342302,342302,2,120,22.22222222,Yes,EJ Population,Minority,Minority,Malden
Everett,0,342302,342302,3,273,24.30278885,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342302,342302,3,273,24.30278885,Yes,EJ Population,Minority,Minority,Malden
Everett,0,342401,342401,1,270,22.80701754,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342401,342401,1,270,22.80701754,Yes,EJ Population,Minority,Minority,Malden
Everett,0,342401,342401,2,168,31.97278912,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Chelsea
Everett,0,342401,342401,2,168,31.97278912,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Everett
Everett,0,342401,342401,2,168,31.97278912,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Malden
Everett,0,342401,342401,3,153,31.62393162,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342402,342402,1,203,31.39534884,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342402,342402,2,231,36.84210526,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342402,342402,2,231,36.84210526,Yes,EJ Population,Minority,Minority,Somerville
Everett,0,342402,342402,3,146,30.64516129,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Everett
,,342402,342402,4,35,0,No,Not an EJ Population,,N/A,Everett
Everett,0,342501,342501,1,368,35.10324484,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Everett
Everett,0,342501,342501,1,368,35.10324484,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Malden
Everett,0,342501,342501,2,380,29.90353698,Yes,EJ Population,Minority and income,Minority and income,Chelsea
Everett,0,342501,342501,2,380,29.90353698,Yes,EJ Population,Minority and income,Minority and income,Everett
Everett,0,342502,342502,1,282,44.1509434,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Everett
Everett,0,342502,342502,1,282,44.1509434,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Revere
Everett,0,342502,342502,2,189,23.56321839,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342600,342600,1,181,24.43181818,Yes,EJ Population,Minority,Minority,Everett
Everett,0,342600,342600,1,181,24.43181818,Yes,EJ Population,Minority,Minority,Revere
Everett,0,342600,342600,2,159,17.56756757,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Everett
Everett,0,342600,342600,3,322,23.77850163,Yes,EJ Population,Minority,Minority,Everett
Somerville,0,350105,350105,1,254,12.39316239,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350107,350107,1,248,2.234636872,Yes,EJ Population,Minority,Minority,Medford
Somerville,0,350107,350107,1,248,2.234636872,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350108,350108,1,238,44,Yes,EJ Population,Minority and income,Minority and income,Somerville
Somerville,0,350108,350108,2,156,18.60465116,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350109,350109,1,235,15.13513514,Yes,EJ Population,Minority,Minority,Medford
Somerville,0,350109,350109,1,235,15.13513514,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350201,350201,1,108,38.94736842,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350201,350201,2,227,30.3030303,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350201,350201,3,132,19.44444444,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350202,350202,1,209,32.35294118,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350202,350202,2,248,28.27225131,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350202,350202,3,139,21.23893805,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350300,350300,1,179,43.18181818,Yes,EJ Population,Minority,Minority,Medford
Somerville,0,350300,350300,1,179,43.18181818,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350300,350300,2,115,35.29411765,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350300,350300,3,199,39.86928105,Yes,EJ Population,Minority,Minority,Medford
Somerville,0,350300,350300,3,199,39.86928105,Yes,EJ Population,Minority,Minority,Somerville
,,350400,350400,1,183,2.631578947,No,Not an EJ Population,,N/A,Medford
,,350400,350400,1,183,2.631578947,No,Not an EJ Population,,N/A,Somerville
,,350400,350400,2,280,8.780487805,No,Not an EJ Population,,N/A,Somerville
,,350400,350400,3,207,22.47191011,No,Not an EJ Population,,N/A,Somerville
,,350400,350400,4,298,26.22222222,No,Not an EJ Population,,N/A,Somerville
,,350400,350400,5,159,6.666666667,No,Not an EJ Population,,N/A,Somerville
,,350500,350500,1,168,39.23076923,No,Not an EJ Population,,N/A,Somerville
,,350500,350500,2,195,23.95209581,No,Not an EJ Population,,N/A,Somerville
Somerville,0,350600,350600,2,185,11.42857143,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350600,350600,3,143,16.82242991,Yes,EJ Population,Minority,Minority,Somerville
,,350600,350600,4,231,3.783783784,No,Not an EJ Population,,N/A,Somerville
,,350701,350701,1,201,5.590062112,No,Not an EJ Population,,N/A,Somerville
,,350701,350701,2,216,8.839779006,No,Not an EJ Population,,N/A,Somerville
,,350701,350701,3,160,16.94915254,No,Not an EJ Population,,N/A,Cambridge
,,350701,350701,3,160,16.94915254,No,Not an EJ Population,,N/A,Somerville
Somerville,0,350702,350702,1,197,2.51572327,Yes,EJ Population,Minority,Minority,Medford
Somerville,0,350702,350702,1,197,2.51572327,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350702,350702,2,57,2.564102564,Yes,EJ Population,Minority and income,Minority and income,Cambridge
Somerville,0,350702,350702,2,57,2.564102564,Yes,EJ Population,Minority and income,Minority and income,Somerville
Somerville,0,350702,350702,3,105,5.617977528,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Cambridge
Somerville,0,350702,350702,3,105,5.617977528,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Medford
Somerville,0,350702,350702,3,105,5.617977528,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Somerville
Somerville,0,350800,350800,1,241,26.15384615,Yes,EJ Population,Minority,Minority,Cambridge
Somerville,0,350800,350800,1,241,26.15384615,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,350800,350800,2,171,22.48062016,Yes,EJ Population,Minority,Minority,Cambridge
Somerville,0,350800,350800,2,171,22.48062016,Yes,EJ Population,Minority,Minority,Somerville
,,350900,350900,1,94,8.450704225,No,Not an EJ Population,,N/A,Somerville
,,350900,350900,2,223,20.33898305,No,Not an EJ Population,,N/A,Somerville
,,350900,350900,3,232,39.50617284,No,Not an EJ Population,,N/A,Cambridge
,,350900,350900,3,232,39.50617284,No,Not an EJ Population,,N/A,Somerville
Somerville,0,351001,351001,1,153,12.72727273,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351001,351001,2,112,11.90476191,Yes,EJ Population,Minority,Minority,Cambridge
Somerville,0,351001,351001,2,112,11.90476191,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351001,351001,3,314,23.23651452,Yes,EJ Population,Minority,Minority,Somerville
,,351002,351002,1,172,26.51515152,No,Not an EJ Population,,N/A,Somerville
,,351002,351002,2,129,9.523809524,No,Not an EJ Population,,N/A,Somerville
,,351002,351002,3,165,36.95652174,No,Not an EJ Population,,N/A,Somerville
Somerville,0,351101,351101,1,174,30.28169014,Yes,EJ Population,Minority,Minority,Cambridge
Somerville,0,351101,351101,1,174,30.28169014,Yes,EJ Population,Minority,Minority,Somerville
,,351101,351101,2,186,38,No,Not an EJ Population,,N/A,Somerville
Somerville,0,351101,351101,3,244,35.4679803,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351102,351102,1,116,30.20833333,Yes,EJ Population,Minority,Minority,Somerville
,,351102,351102,2,193,27.16049383,No,Not an EJ Population,,N/A,Somerville
Somerville,0,351203,351203,1,169,5.185185185,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351203,351203,2,189,32.48407643,Yes,EJ Population,Minority,Minority,Somerville
,,351203,351203,3,198,30.23255814,No,Not an EJ Population,,N/A,Cambridge
,,351203,351203,3,198,30.23255814,No,Not an EJ Population,,N/A,Somerville
Somerville,0,351203,351203,4,134,7.070707071,Yes,EJ Population,Minority,Minority,Cambridge
Somerville,0,351203,351203,4,134,7.070707071,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351204,351204,1,213,30.76923077,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351204,351204,2,283,11.23595506,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351204,351204,3,196,33.75796178,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351300,351300,1,257,23.94366197,Yes,EJ Population,Minority,Minority,Revere
Somerville,0,351300,351300,1,257,23.94366197,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351300,351300,2,180,23.61111111,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351300,351300,3,152,22.95081967,Yes,EJ Population,Minority,Minority,Somerville
Somerville,0,351403,351403,1,94,27.39726027,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Somerville
Somerville,0,351403,351403,2,146,28.03738318,Yes,EJ Population,Minority,Minority,Somerville
